gn:id,wof:id
464009,102016123
3010315,101765071
2871831,101764049
501182,102016127
2926557,101763123
3014671,101765073
476245,102016129
2857172,101763125
3035419,101765075
514907,102016131
581194,102016133
2804866,101763127
3026268,101765077
563637,102016135
7117230,101763129
2973963,101765081
542161,102016137
2938538,101763131
463560,102016139
3024264,101765083
2953529,101763133
518383,102016141
2969477,101765085
2914548,101763137
542373,102016145
505539,102016147
2906194,101763139
537324,102016149
2862825,101763141
479687,102016153
2905954,101763143
286963,85632207
2920620,101763145
462158,102016159
465174,102016163
498462,102016167
2920896,101763147
539218,102016169
487372,102016171
2890473,101763149
3018364,101765087
2958914,101763151
3034476,101765089
2886731,101763155
3021872,101765091
3031917,101749083
3016264,101765093
3035340,101749085
3015701,101765095
3037692,101749087
2858966,101765099
3036402,101749089
2958798,101765101
3032064,101749091
3206207,101763157
2907068,101765103
2951124,101763159
3031277,101749093
2903889,101765105
2916972,101763161
3037713,101749097
2820786,101765107
2838939,101763163
6534238,101757107
3037044,101749099
6555770,101765109
2948202,101763165
3172184,101757109
2832841,101765111
2866757,101763167
3181548,101757111
2957148,101765113
2924837,101763169
540080,102016173
3164080,101757113
2929614,101763173
579369,102016175
3166808,101757115
2866593,101763175
2812509,101763177
3179066,101757117
2867164,101763179
3166766,101757121
2957459,101763181
3168827,101757125
2911739,101763183
2933216,101763185
3181040,101757129
2809013,101763187
3165018,101757131
2905826,101763191
3180483,101757133
2922436,101763193
3168408,101757135
2868967,101763195
2946485,101763197
2822083,101764051
6555407,101763199
2946599,101764055
2929158,101764057
2890328,101764059
2918707,101764061
2910108,101764063
2954803,101764065
2944800,101764067
1502723,102002197
1506257,102002199
2820693,101764069
1486910,102002201
2886435,101764073
1505991,102002203
2918844,101764075
2938245,101764077
4723406,101724031
2820973,101764079
2958575,101764081
2942913,101764083
2896288,101764085
495658,102007123
3206269,101764087
575016,102007127
2867982,101764091
480876,102007129
2813308,101764093
575472,102007131
2805667,101764095
4696876,101724033
582960,102007135
583338,102007137
533875,102007139
533876,102007141
521870,102007145
4690257,101724035
501775,102007147
518524,102007149
470412,102007151
529381,102007153
574390,102007155
546865,102007157
528495,102007159
2958028,101763201
2413451,85632603
545277,102007163
3209424,101763203
582164,102007165
2812502,101763205
517272,102007167
569725,102007169
2980438,101763209
2998474,101763211
2985893,101763213
3035696,101763215
2974485,101763217
2981574,101763219
1880251,85632605
1500933,102002205
1493197,102002207
1505579,102002209
1487332,102002213
1510214,102002215
1505965,102002217
1492248,102002219
1496250,102002221
3173369,101757145
1490388,102002223
3173314,101757147
1508624,102002225
6535111,101757149
1490624,102002227
2110297,85632607
1494949,102002231
3179407,101757151
1487669,102002233
6534455,101757153
3036843,101749101
1497917,102002235
3179374,101757155
1539047,102002237
3035864,101749103
1489190,102002239
6534913,101757157
3034369,101749105
1499053,102002241
3180488,101757161
3033098,101749107
4638819,101723019
4559210,101720045
3032824,101749109
3031713,101749111
684802,101752031
565858,102006131
494737,102006133
546161,102006137
544707,102006139
468606,102005175
558482,102005177
582941,102005179
1259939,102029039
4556248,101718031
2868004,101761013
2986635,101761015
3015522,101761017
1259993,102029041
5153062,101713087
2272240,101759041
5162831,101713089
2264023,101759043
2264070,101759045
1503772,102002243
5212216,101719069
8012456,101759047
1497543,102002245
2264403,101759051
1495812,102002249
5179149,101719073
2267428,101759053
1537224,102002251
1494482,102002253
1490796,102002255
2261956,101759057
1505260,102002257
2262699,101759059
5181134,101719075
2266621,101759061
2263290,101759063
2264267,101759065
2267113,101759069
2262687,101759073
8012541,101759075
4559225,101720047
2261636,101759081
8014085,101759083
7259124,101720049
2268672,101759093
4620702,101723021
4562366,101720051
2270157,101759099
2269449,101759101
4557161,101720053
4665312,101723023
2267067,101759105
2265326,101759107
2268358,101759109
8480069,101720055
2264087,101759111
2261506,101759113
2266526,101759115
3183311,101757163
3166440,101757165
3164609,101757167
2262191,101759127
3165340,101757169
4658766,101723025
3174609,101757171
6534456,101757173
6534922,101757175
3032125,101749115
3179297,101757179
3037651,101749117
3168599,101757181
4657633,101723027
3176391,101757183
4653097,101723029
6534235,101757185
3181263,101757189
3177279,101757191
3175984,101757193
3166439,101757197
2938460,101764097
504322,102016177
3206259,101764099
2921682,101764101
552562,102016183
2924820,101764103
488706,102016185
2924335,101764105
5188793,101719077
3205653,101764109
462155,102016187
2945762,101764111
2934499,101764113
463885,102016189
2869808,101764115
465175,102016191
2816762,101764117
504325,102016193
2885888,101764119
2819248,101764121
537326,102016195
2938740,101764123
3205647,101764127
552895,102016201
2863457,101764129
544015,102016203
2923521,101764131
541240,102016205
2841619,101764133
2836451,101764135
530994,102016207
2913414,101764137
540042,102016209
2953520,101764139
530994,102016211
2806173,101764141
5811696,101730021
505472,102016213
2820122,101764145
552924,102016217
2899870,101764147
468220,102016219
2862953,101764149
528925,102016221
2953771,101764151
5803066,101730023
801871,102016223
1607737,102025015
2927249,101764153
5800545,101730025
504935,102016225
1607740,102025019
2907388,101764155
553513,102016227
2820905,101764157
1607741,102025021
2946379,101764159
524736,102016229
2908595,101764163
483281,102016231
5792143,101730027
487466,102016235
2806831,101764165
1607752,102025023
512217,102016237
2930626,101764167
582362,102016239
6555764,101764169
1607763,102025025
547841,102016241
5789856,101730029
2930383,101764171
547893,102016243
518416,102016245
2891590,101764173
5785378,101730031
478641,102016247
2906205,101764175
5794059,101730035
562086,102016253
525630,102007171
518415,102016255
501405,102007173
579571,102016257
502449,102007175
514272,102003123
564801,102007177
579574,102016259
1607779,102025027
577576,102003125
482685,102007181
550770,102016261
4652341,101723033
1607782,102025029
465727,102007183
5816336,101730037
484466,102003127
483438,102016263
472761,102007185
552330,102003131
557706,102016265
802106,102007187
1607793,102025031
515186,102003133
509379,102007189
579464,102003135
571702,102016271
5814307,101730039
548151,102016273
485280,102003137
497218,102007193
1607801,102025033
518829,102016275
573892,102007195
802085,102007199
579569,102016277
1607804,102025037
512023,102003141
500049,102007201
3014413,101763221
555174,102003143
468613,102007203
3021552,101763223
473359,102007205
5813726,101730041
1607812,102025039
515024,102003145
515853,102007207
3178640,101757199
3026303,101763227
536816,102007209
1607826,102025041
4635304,101723037
2974108,101763229
527751,102007211
567257,102003149
1607837,102025043
530931,102007213
6534236,101757201
5808412,101730043
3014579,101763231
548992,102007217
489162,102003151
2975528,101763233
2993345,101763235
6534237,101757203
1607838,102025045
544190,102003153
3020771,101763237
491883,102007223
5844154,101730045
3005541,101763239
507427,102007225
490196,102003155
518970,102007227
3019402,101763241
3167113,101757205
564593,102007229
495136,102003157
2977953,101763245
537641,102007231
2975833,101763247
576675,102007235
4562430,101718033
5199075,101719079
3171955,101757207
540797,102007237
563523,102003159
3035160,101763249
573999,102007239
477440,102003161
495894,102007241
5203218,101719081
4620131,101723039
4561874,101718035
481541,102007243
542037,102003167
801953,102007245
5206415,101719083
500843,102003169
581973,102007247
573471,102003171
580085,102007249
4561768,101718037
485811,102007253
474515,102007255
565007,102003175
486317,102007257
569077,102003177
499041,102007259
554266,102007261
562522,102003179
461920,102003181
5211113,101719085
4561628,101718039
579771,102007265
2938190,101764177
532615,102003185
2847630,101764181
6049244,101739017
3006780,101760001
2986688,101760005
6177399,101739019
574815,102007267
5907104,101739021
489994,102007271
6064638,101739023
467799,102007273
3007842,101760007
6136753,101739025
570021,102007275
3007973,101760009
1790645,102027043
581980,102007277
2986646,101760011
6072519,101739027
492664,102007279
2977189,101760013
6072150,101739029
3014213,101760015
5961742,101739031
3007874,101760017
5924609,101739035
1790840,102027045
3004513,101760019
1790894,102027047
5966799,101739037
2986626,101760023
5941811,101739039
2974423,101760025
6175177,101739041
3013504,101760027
6185907,101739043
2986746,101760029
3007636,101760031
2986653,101760033
2986672,101760035
3014369,101760037
1790923,102027049
3209261,101764183
2987328,101760041
1790942,102027053
2816010,101764185
5966373,101739045
2996264,101760043
2847049,101764187
2970932,101760045
6173236,101739047
1791056,102027055
574877,102007281
2832232,101764189
2981237,101760047
5937786,101739049
2986761,101760049
6156580,101739053
5805838,101730047
501175,102007285
1791121,102027057
553817,102003187
556463,102003189
484907,102007289
5896797,101739055
526271,102003191
583673,102007291
6087360,101739057
520417,102003193
7576887,102028047
556976,102007293
535243,102003195
6158713,101739059
521877,102007295
500303,102003197
7623090,102028049
6183426,101739061
581585,102003199
475495,102007297
7628535,102028051
6121894,101739063
480812,102007299
478620,102003205
7628933,102028053
6115526,101739065
5803357,101731061
501320,102003207
6163100,101739067
574269,102003209
476178,102003211
5975777,101739071
481807,102003213
5805734,101730049
466748,102003215
5939508,101739073
547795,102003217
7629132,102028055
530954,102007303
2832231,101764191
560267,102003221
580887,102007307
567881,102003223
2884667,101764193
515582,102007309
463465,102003225
537150,102007311
462755,102003227
6153430,101739075
485510,102007313
491008,102003229
523290,102007315
474058,102007317
6061838,101739077
5974093,101739079
462522,102007319
5971273,101739081
578740,102007321
5805550,101730053
5179809,101719087
5804621,101730055
543382,102007327
464179,102007329
5193599,101719091
1491719,102012221
3532358,102001025
1493402,102012223
1501078,102012225
3519583,102001027
